1635511237.1771185,10,-12,99,104,106,58.49056603773586,-1.2750826169617748
1635511237.1771185,11,95,98,107,105,59.04761904761906,9.993481548325647
1635511237.1771185,12,204,99,112,106,58.49056603773586,20.725995830978334
1635511238.4461868,10,-12,99,104,106,58.49056603773586,-1.2750826169617748
1635511238.4461868,12,204,99,112,106,58.49056603773586,20.725995830978334
1635511238.4461868,11,95,99,107,106,58.49056603773586,9.993481548325647
1635511238.8918228,12,204,99,112,106,58.49056603773586,20.725995830978334
1635511238.8918228,11,95,99,107,106,58.49056603773586,9.993481548325647
1635511239.4065037,10,-12,99,104,106,58.49056603773586,-1.2750826169617748
1635511239.4065037,12,204,99,112,106,58.49056603773586,20.725995830978334
1635511239.4065037,11,95,99,107,106,58.49056603773586,9.993481548325647
1635511239.8577163,12,204,99,112,106,58.49056603773586,20.725995830978334
1635511239.8577163,11,95,99,107,106,58.49056603773586,9.993481548325647
1635511240.2986438,10,-12,99,104,105,59.04761904761906,-1.2750826169617748
1635511240.2986438,12,204,99,112,106,58.49056603773586,20.725995830978334
1635511240.2986438,11,95,99,107,106,58.49056603773586,9.993481548325647
1635511240.7308862,10,-12,99,104,106,58.49056603773586,-1.2750826169617748
1635511240.7308862,12,204,99,112,106,58.49056603773586,20.725995830978334
1635511240.7308862,11,95,99,107,106,58.49056603773586,9.993481548325647
1635511241.181464,10,-12,99,104,105,59.04761904761906,-1.2750826169617748
1635511241.181464,12,204,99,112,106,58.49056603773586,20.725995830978334
1635511241.181464,11,95,99,107,106,58.49056603773586,9.993481548325647
1635511241.7136865,10,-12,99,104,105,59.04761904761906,-1.2750826169617748
1635511241.7136865,11,95,99,107,106,58.49056603773586,9.993481548325647
1635511241.7136865,12,204,99,112,106,58.49056603773586,20.725995830978334
1635511242.1405046,10,-12,99,104,107,57.94392523364487,-1.2750826169617748
1635511242.1405046,12,204,99,112,106,58.49056603773586,20.725995830978334
1635511242.1405046,11,95,98,107,105,59.04761904761906,9.993481548325647
